,Types,Name,Latitude,Longitude,RADIUS
1393,['school'],E. SALGARI,45.05617275946439,7.645445597683766,21.81236100120307
1394,['school'],GIUSEPPE MAZZINI,45.04559271952757,7.645621216783083,20.003622227251924
1395,['school'],RUDOLF STEINER,45.062157603905106,7.692085959165232,18.39274740289689
1396,['school'],VIOLETA PARRA,45.04004870873077,7.641315947677231,21.35781840501898
1397,"['religion', 'church']",S. Michele Arcangelo (di rito bizantino),45.06386924048191,7.690565239765045,11.513020689124101
1398,"['religion', 'church']",S. Pelagia,45.06524266038452,7.690358487372434,13.314004036627233
1399,"['religion', 'church']",SS. Maurizio e Lazzaro - Basilica,45.07487693460352,7.682750586378478,15.344526929138157
1400,"['religion', 'church']",SS. Redentore,45.0640723314744,7.713570532842606,13.091926050176346
1401,"['religion', 'church']",S. Teresa di Gesu',45.06867854838715,7.6808788789089775,22.896686389993043
1402,"['religion', 'church']",Cottolengo - S. Vincenzo De Paoli e S. Antonio Abate,45.079511366828974,7.68083281029962,22.665878621662692
1403,"['religion', 'church']",Sacro Cuore di Gesu' (SS.Redentore),45.05581468737695,7.722284088396258,5.592464214440508
1404,"['religion', 'church']",Spirito Santo,45.072994457350354,7.682904168849382,12.916351983990713
1405,"['religion', 'church']",SS. Annunziata e SS. Maurizio e Lazzaro (Osp.Mauriziano),45.05291576695733,7.665642438561106,10.03688285335414
1406,"['religion', 'church']",SS. Martiri,45.07279253358961,7.679548972017026,21.091118232477942
1407,"['religion', 'church']",Valsalice (Oratorio Salesiano),45.05476002195098,7.702270641911592,13.195831244912199
1408,"['religion', 'church']",SS. Trinita',45.071977700462206,7.683529657083253,12.804458149215533
1409,"['religion', 'church']",Basilica di Superga - Nativita' di Maria Vergine,45.08075775976728,7.7677602108042,21.421185076252208
1410,"['religion', 'church']",Gesu' Maestro (B.ta Rosa),45.08823450044763,7.732412341401668,15.34854761630044
1411,"['religion', 'church']",Visitazione,45.06626282095429,7.67973871757994,14.50629781575283
1412,"['religion', 'church']",SS. Sudario,45.07623866404983,7.676366407544523,12.015064331748377
1413,"['religion', 'church']",Nativita' di Maria SS.,45.030856289927435,7.667709064934091,11.884753669021592
1414,"['religion', 'church']",S. Giuseppe Lavoratore,45.105781654067236,7.697063721971323,14.000391754299327
1415,"['religion', 'church']",Natale del Signore,45.040197931427905,7.6406464474630615,20.791842836906806
1416,"['religion', 'church']",Basilica Maria SS. Ausiliatrice - Santuario,45.08117772279321,7.67603991235281,32.047805203173446
1417,"['religion', 'church']",Maria Consolatrice,45.050298468901794,7.647349885660749,6.954556100340597
1418,"['religion', 'church']",Maria Consolatrice,45.04607452839007,7.674186281658291,6.954556100340597
1419,"['religion', 'church']",Maria Janua Coeli (Casa Riposo C. Alberto),45.06619140368742,7.706975747192992,10.983747574638997
1420,"['religion', 'church']",Maria Madre della Speranza - Cimitero Sud,45.031935571610305,7.603006730109637,8.61481322212181
1421,"['religion', 'church']",Misericordia,45.07302538600754,7.676910692930561,12.773985023406341
1422,"['religion', 'church']",Cappella dei mercanti (Epifania del Signore),45.07279253358961,7.679548972017026,21.091118232477942
1423,"['religion', 'church']",N.S. del Suffragio,45.06473389709773,7.703558264981467,10.69671254421869
1424,"['religion', 'church']",N.S. del Suffragio e S. Zita,45.07995286811297,7.664671184503409,16.148791172809943
1425,"['religion', 'church']",N.S. di Lourdes,45.075952129197226,7.660477123530626,8.75289727638004
1426,"['religion', 'church']",S. Rocco (Confraternita),45.072280473502765,7.680988858931215,14.135466573097899
1427,"['religion', 'church']",S. Anna,45.06086141440801,7.672459450104518,21.52907705792006
1428,"['religion', 'church']",S. Cristina,45.06686782208027,7.6821897053258335,13.880140561634533
1429,"['religion', 'church']",S. Domenico,45.07458208083972,7.681939695795156,20.10523825789195
1430,"['religion', 'church']",S. Francesco d'Assisi,45.07169627340405,7.680695010775477,20.351280746891746
1431,"['religion', 'church']",Ascensione del Signore,45.041246289758774,7.625628990704919,14.735118315393255
1432,"['religion', 'church']",S. Giovanna Francesca de Chantal,45.08285917604509,7.619329075050223,7.76490614873911
1433,"['religion', 'church']",S. Giovanni Evangelista,45.05983345413088,7.6852880871055484,19.301337316177236
1434,"['religion', 'church']",S. Giuseppe (Padri Camilliani),45.06987676843232,7.6794276517918725,12.632621987366761
1435,"['religion', 'church']",N.S. de La Salette,45.076193918025766,7.617902267228555,6.847316311298888
1436,"['religion', 'church']",S. Lorenzo,45.07212013242434,7.68486854878538,19.205592719808003
1437,"['religion', 'church']",S. Maria del Monte (Cappuccini),45.059574821201764,7.697734198596502,15.087029432695058
1438,"['religion', 'church']",S. Maria di Piazza,45.07198980837974,7.678597994839066,11.453528121009073
1439,"['religion', 'church']",S. Michele Arcangelo,45.04077504161468,7.672031731516138,16.199145277258626
1440,"['religion', 'church']",Sacro Cuore di Maria,45.05469112428002,7.678377359869253,20.02633608508854
1441,"['religion', 'church']",Santi Angeli Custodi,45.067139657500206,7.669450694820702,20.057662215248435
1442,"['religion', 'church']",Ss. Bernardo e Brigida,45.095190454336596,7.648815347402126,16.35687105087436
1443,"['religion', 'church']",Santi Pietro e Paolo Apostoli,45.05795147893912,7.679017383662479,19.2856284748855
1444,"['religion', 'church']","Santi Vito, Modesto e Crescenzia",45.04284485795122,7.69709587645401,9.266606603203993
1445,"['religion', 'church']",SS. Annunziata,45.06698742164596,7.692702262078993,21.84794895782414
1446,"['religion', 'church']",SS. Nome di Gesu',45.07302086970235,7.6960271541865986,15.177783872138086
1447,"['religion', 'church']",SS. Nome di Maria,45.0481806352174,7.623305579274345,18.241345055393186
1448,"['religion', 'church']",Stimmate di S. Francesco d'Assisi,45.085377395598066,7.6682604268056185,19.230473738325728
1449,"['religion', 'church']",Trasfigurazione del Signore,45.087908473036755,7.65499150592594,13.87768806288067
1450,"['religion', 'church']",Missioni della Consolata - Beato Giuseppe Allamano,45.07331403569175,7.6555406622200195,12.458303673089212
1451,"['religion', 'church']",Consolata - Santuario Basilica,45.07668391676706,7.67911338830004,22.443834470414075
1452,"['religion', 'church']",Corpus Domini - Basilica,45.07279636968117,7.68280780200488,11.95452740338703
1453,"['religion', 'church']",Gesu' Bambino,45.04930055800403,7.645880751017243,10.865943194832406
1454,"['religion', 'church']",Gesu'  Cristo Re,45.08723066982135,7.678459370410591,11.36766759747468
1455,"['religion', 'church']",Gesu' (Chiesa del),45.067831638427066,7.722988316774425,6.5280149671127345
1456,"['religion', 'church']",Immacolata,45.04340146167467,7.672660369423019,6.765096233507386
1457,"['religion', 'church']",Immacolata Concezione,45.054344416598155,7.676314974312235,12.3537121293547
1458,"['religion', 'church']",Immacolata Concezione,45.06741159595354,7.678843392150571,12.3537121293547
1459,"['religion', 'church']",Madonna del Buon Consiglio,45.0573274456006,7.6971038910296,8.382350438873903
1460,"['religion', 'church']",Madonna di Loreto (succ. Parrocchia S.Remigio),45.0163747813458,7.653375833853173,15.87942013879918
1461,"['religion', 'church']",Maria SS.Ausiliatrice,45.05517915399335,7.660862520865084,8.048048722915995
1462,"['religion', 'church']",S. Michele Arcangelo,45.1169040354795,7.706216293068805,16.199145277258626
1463,"['religion', 'church']",S. Nicola Vescovo,45.095757302404834,7.7160231610626395,11.613320125785075
1464,"['religion', 'church']",S. Paolo Apostolo,45.118533609348376,7.654534631418258,17.882746944760203
1465,"['religion', 'church']",S. Pellegrino Laziosi,45.07200015428185,7.646539014044637,20.19832290069391
1466,"['religion', 'church']",N.S. del Rocciamelone (Oasi S. Chiara),45.06101341663255,7.7064744468727095,5.124142407875099
1467,"['religion', 'church']",S. Pio X,45.1266254299947,7.710237072224447,13.288390473914216
1468,"['religion', 'church']",S. Rita da Cascia,45.045977445516264,7.646972708526018,18.787328152123262
1469,"['religion', 'church']",S. Rosa da Lima,45.07187208677249,7.63743132020193,15.62999603585503
1470,"['religion', 'church']",S. Secondo Martire,45.06259825624363,7.675300095442678,25.166139144604127
1471,"['religion', 'church']",S. Teresa di Gesu' Bambino,45.05710082460235,7.6560659876424575,18.310837668022568
1472,"['religion', 'church']",S. Tommaso Apostolo,45.07039239646685,7.68197859767613,16.862986177135113
1473,"['religion', 'church']",S. Vincenzo de' Paoli,45.10255034695473,7.676308319717246,13.388078235674476
1474,"['religion', 'church']",Sacro Cuore di Gesu',45.04952169413833,7.673432625979731,19.235625457872555
1475,"['religion', 'church']",S. Maria di Superga,45.07863156647486,7.768041713420959,7.971761627404124
1476,"['religion', 'church']",S. Maria Goretti,45.079184349262086,7.620333517732739,17.501088328712147
1477,"['religion', 'church']",S. Massimo Vescovo di Torino,45.06199835201387,7.687977251237772,22.27232772612363
1478,"['religion', 'church']",Santa Croce,45.07420254466755,7.708996928636716,16.432475629779187
1479,"['religion', 'church']",S. Dalmazzo Martire,45.074050703664355,7.678045403737528,20.28170239039213
1480,"['religion', 'church']",S. Domenico Savio,45.091646099949614,7.70129262780197,12.130127298855943
1481,"['religion', 'church']",S. Ermenegildo Re e Martire,45.082368218145916,7.629544651563343,12.359699338419247
1482,"['religion', 'church']",S. Francesco da Paola,45.06834629668029,7.689172931518292,18.401542091749373
1483,"['religion', 'church']",S. Gaetano da Thiene,45.08952367884609,7.713503203657212,20.480809965096082
1484,"['religion', 'church']",S. Giovanna d'Arco,45.08183892674152,7.641676418016615,14.076523926325212
1485,"['religion', 'church']",S. Giovanni Battista - Cattedrale Metropolitana,45.07328350560467,7.68557506215743,29.25096304669333
